hex9,value
89196b85807ffff,105
89196b858abffff,45
89196b85a13ffff,50
89196b85a13ffff,145
89196b85a8fffff,90
89196b85a87ffff,20
89196b85a87ffff,150
89196b85a87ffff,120
89196b8584bffff,205
89196b8584bffff,110
89196b8584fffff,70
89196b8584fffff,185
89196b8584fffff,115
89196b85847ffff,60
89196b85847ffff,100
89196b8580bffff,175
89196b85acfffff,40
89196b85ac7ffff,10
89196b85ac7ffff,10
89196b85ac7ffff,20
89196b85a8bffff,120
89196b85a8bffff,115
89196b85a87ffff,85
89196b85a87ffff,130
89196b85a87ffff,95
89196b8584bffff,165
89196b8584bffff,70
89196b8584bffff,130
89196b85843ffff,110
89196b85843ffff,120
89196b85843ffff,20
89196b85847ffff,25
89196b8580bffff,130
89196b85acfffff,35
89196b85ac7ffff,55
89196b85ac7ffff,50
89196b85a8bffff,30
89196b85a8bffff,110
89196b85a87ffff,45
89196b85a87ffff,55
89196b85a97ffff,140
89196b8584bffff,95
89196b8584bffff,130
89196b8584bffff,60
89196b85843ffff,55
89196b85843ffff,125
89196b85857ffff,25
89196b85857ffff,160
89196b85857ffff,185
89196b85ac3ffff,25
89196b85ac3ffff,25
89196b85ac7ffff,95
89196b85ad7ffff,95
89196b85a8bffff,10
89196b85a83ffff,20
89196b85a83ffff,100
89196b85a97ffff,80
89196b85a97ffff,70
89196b8585bffff,65
89196b8585bffff,120
89196b85843ffff,150
89196b85843ffff,185
89196b85857ffff,100
89196b85857ffff,135
89196b85857ffff,150
89196b85ac3ffff,35
89196b85ad7ffff,20
89196b85ad7ffff,60
89196b85ad7ffff,25
89196b85ad7ffff,15
89196b85ac3ffff,20
89196b85a83ffff,50
89196b85a83ffff,70
89196b85a97ffff,105
89196b85a97ffff,75
89196b8585bffff,65
89196b8585bffff,90
89196b85853ffff,70
89196b85853ffff,30
89196b85857ffff,80
89196b85857ffff,140
89196b85ac3ffff,140
89196b85ad7ffff,30
89196b85ad7ffff,15
89196b85ad7ffff,20
89196b85a9bffff,25
89196b85a9bffff,15
89196b85a9bffff,30
89196b85a93ffff,40
89196b85a93ffff,30
89196b85a93ffff,65
89196b85a97ffff,105
89196b85e2fffff,40
89196b8585bffff,10
89196b8585bffff,45
89196b8585bffff,40
89196b85853ffff,80
89196b85853ffff,75
89196b85853ffff,15
89196b85853ffff,45
89196b858cfffff,10
89196b858cfffff,90
89196b858cfffff,135
89196b858c7ffff,155
89196b858c7ffff,190
89196b85813ffff,170
89196b85813ffff,150
89196b85813ffff,75
89196b8588fffff,20
89196b8588fffff,100
89196b8588fffff,15
89196b85ad3ffff,10
89196b85a9bffff,20
89196b85a9bffff,5
89196b85a93ffff,25
89196b85a93ffff,70
89196b85a93ffff,25
89196b85e2fffff,40
89196b85e2fffff,75
89196b85e2fffff,115
89196b8585bffff,55
89196b85e27ffff,95
89196b85e27ffff,45
89196b858cfffff,80
89196b85a93ffff,15
89196b85a93ffff,100
89196b85e2fffff,65
89196b85e2fffff,20
89196b85e2fffff,100
89196b85e27ffff,90
89196b858cbffff,15
89196b858cfffff,165
89196b858c3ffff,175
89196b858c7ffff,135
89196b858c7ffff,85
89196b858c7ffff,125
89196b8588bffff,155
89196b8588bffff,120
89196b8588bffff,165
89196b85883ffff,140
89196b85883ffff,145
89196b858cfffff,55
89196b85e2bffff,25
89196b85e2bffff,110
89196b85e2fffff,85
89196b85e2fffff,30
89196b85e27ffff,5
89196b858cbffff,25
89196b85e2bffff,10
89196b85e23ffff,15
89196b85e23ffff,65
89196b85e23ffff,30
89196b85e23ffff,25
89196b85e23ffff,55
89196b85e23ffff,45
89196b85e37ffff,30
89196b85e3bffff,15
89196b85e23ffff,65
89196b85e23ffff,70
89196b85e33ffff,75
89196b85e37ffff,65
89196b85e37ffff,40
89196b85e37ffff,5
89196b85e3bffff,30
89196b85e3bffff,95
89196b85e33ffff,75
89196b85e33ffff,70
89196b85e33ffff,75
89196b85eafffff,60
89196b85eafffff,75
89196b858dbffff,30
89196b85ea7ffff,115
89196b858d3ffff,35
89196b858d3ffff,110
89196b85c6fffff,125
89196b85c6fffff,85
89196b85c6fffff,105
89196b85c6fffff,155
89196b85c67ffff,190
89196b85c67ffff,160
89196b85e3bffff,40
89196b85e3bffff,55
89196b85e33ffff,45
89196b85eafffff,55
89196b85eafffff,80
89196b85eafffff,65
89196b85ea7ffff,45
89196b85e07ffff,10
89196b85eafffff,5
89196b85eafffff,55
89196b85c67ffff,175
89196b85c67ffff,210
89196b85c67ffff,195
89196b85c2bffff,110
89196b85c2bffff,125
89196b85c2bffff,150
89196b85c23ffff,215
89196b85c23ffff,140
89196b85ea7ffff,55
89196b85ea7ffff,60
89196b85c6bffff,50
89196b85c6bffff,95
89196b85c6bffff,30
89196b85c63ffff,65
89196b85c63ffff,105
89196b85c63ffff,130
89196b85c77ffff,150
89196b85c77ffff,175
89196b85c77ffff,120
89196b85c2bffff,140
89196b85eafffff,25
89196b85ea7ffff,55
89196b85eafffff,55
89196b85ea3ffff,45
89196b85ea3ffff,55
89196b85ea3ffff,45
89196b85ea3ffff,95
89196b85ea3ffff,80
89196b85ea3ffff,45
89196b85ea3ffff,60
89196b85c2bffff,140
89196b85c23ffff,225
89196b85c23ffff,195
89196b85ea3ffff,50
89196b85eb7ffff,45
89196b85eb7ffff,65
89196b85c6bffff,85
89196b85c6bffff,75
89196b85c7bffff,85
89196b85c63ffff,20
89196b85c63ffff,90
89196b85c77ffff,105
89196b85c77ffff,90
89196b85c77ffff,210
89196b85c3bffff,185
89196b85c3bffff,120
89196b85c3bffff,110
89196b85c23ffff,115
89196b85ea3ffff,45
89196b85eb7ffff,65
89196b85eb7ffff,60
89196b85eb7ffff,65
89196b85c7bffff,70
89196b85c7bffff,80
89196b85c7bffff,100
89196b85c63ffff,45
89196b85c77ffff,60
89196b85c77ffff,160
89196b85c77ffff,120
89196b85c3bffff,150
89196b85c3bffff,175
89196b85c3bffff,170
89196b85c33ffff,150
89196b85eb3ffff,40
89196b85eb7ffff,60
89196b85eb7ffff,80
89196b85eb7ffff,50
89196b85c7bffff,55
89196b85c7bffff,55
89196b85c7bffff,75
89196b85eb3ffff,25
89196b85c73ffff,100
89196b85c0fffff,85
89196b85c0fffff,155
89196b85c3bffff,95
89196b85c3bffff,230
89196b85c33ffff,180
89196b85eb3ffff,10
89196b85eb3ffff,55
89196b85c4fffff,55
89196b85c4fffff,30
89196b84377ffff,175
89196b84377ffff,165
89196b84377ffff,125
89196b8433bffff,270
89196b8433bffff,20
89196b8433bffff,15
89196b84323ffff,85
89196b84333ffff,80
89196b84333ffff,60
89196b84337ffff,30
89196b85c0bffff,35
89196b85c0bffff,65
89196b85c03ffff,80
89196b85c03ffff,135
89196b85c43ffff,15
89196b85c47ffff,25
89196b85c0bffff,45
89196b85c0bffff,55
89196b85c0bffff,85
89196b85c03ffff,5
89196b8436bffff,50
89196b85c17ffff,295
89196b85c17ffff,185
89196b85cabffff,105
89196b85cbbffff,180
89196b85ca3ffff,140
89196b85ca3ffff,150
89196b85ca3ffff,85
89196b85cb7ffff,135
89196b85cb7ffff,105
89196b84337ffff,110
89196b8437bffff,50
89196b8437bffff,100
89196b84373ffff,75
89196b84373ffff,100
89196b84377ffff,165
89196b84377ffff,100
89196b84377ffff,115
89196b8433bffff,35
89196b8433bffff,20
89196b85cb7ffff,105
89196b85cb7ffff,20
89196b8437bffff,85
89196b85c17ffff,340
89196b85c17ffff,220
89196b85cbbffff,125
89196b85cbbffff,100
89196b85cbbffff,135
89196b85cb3ffff,80
89196b85cb3ffff,20
89196b84333ffff,5
89196b84333ffff,85
89196b84333ffff,80
89196b84333ffff,65
89196b843afffff,145
89196b84373ffff,60
89196b84373ffff,80
89196b8430fffff,115
89196b8430fffff,20
89196b8430fffff,20
89196b85c03ffff,80
89196b85c03ffff,35
89196b85c57ffff,20
89196b85c57ffff,50
89196b85c03ffff,10
89196b85c5bffff,10
89196b85c5bffff,65
89196b85c1bffff,40
89196b85c13ffff,135
89196b85c13ffff,65
89196b84333ffff,90
89196b843afffff,100
89196b843afffff,95
89196b84373ffff,35
89196b8430fffff,110
89196b8430fffff,20
89196b8430fffff,50
89196b84307ffff,5
89196b85cb3ffff,35
89196b85c17ffff,180
89196b85c17ffff,35
89196b85cbbffff,35
89196b85cbbffff,85
89196b85cb3ffff,75
89196b85cb3ffff,55
89196b85cb3ffff,10
89196b85c8fffff,175
89196b85c8fffff,165
89196b84333ffff,35
89196b843abffff,110
89196b843abffff,120
89196b843afffff,90
89196b84347ffff,15
89196b8430fffff,35
89196b8430fffff,20
89196b8430fffff,25
89196b84307ffff,40
89196b84307ffff,10
89196bb3613ffff,85
89196bb3687ffff,10
89196bb36cfffff,40
89196bb36cfffff,130
89196bb36c7ffff,115
89196bb36c7ffff,135
89196bb36c7ffff,15
89196bb3687ffff,5
89196bb344bffff,5
89196bb36cfffff,5
89196b86b67ffff,45
89196b86b67ffff,35
89196b84cafffff,20
89196b84ca7ffff,30
89196b84ca7ffff,5
89196b84ca7ffff,105
89196b86b6bffff,95
89196b86b6bffff,70
89196b86b6bffff,65
89196b86b6fffff,60
89196b86b2bffff,135
89196b86b2fffff,35
89196b86b27ffff,35
89196bb36cbffff,15
89196b86b67ffff,20
89196b86b67ffff,15
89196b86b2bffff,50
89196b86b2bffff,65
89196b86b27ffff,65
89196b86b27ffff,70
89196bb36cfffff,65
89196bb36c7ffff,155
89196bb36c7ffff,25
89196bb344bffff,10
89196bb36c3ffff,10
89196bb36c3ffff,50
89196bb36dbffff,55
89196bb36dbffff,45
89196bb36c3ffff,5
89196bb36c3ffff,5
89196bb36cbffff,90
89196bb36cbffff,45
89196b86b67ffff,25
89196b86b77ffff,25
89196b86b2bffff,50
89196b86b2bffff,35
89196b86b37ffff,75
89196b86b37ffff,125
89196b86b37ffff,90
89196bb36cbffff,50
89196b86b77ffff,30
89196b86b77ffff,55
89196b86b77ffff,65
89196b86b3bffff,80
89196b86b23ffff,60
89196b86b37ffff,70
89196b86b37ffff,110
89196b86b37ffff,80
89196bb36dbffff,115
89196bb36c3ffff,5
89196bb36d7ffff,5
89196bb36d7ffff,5
89196bb36dbffff,75
89196bb36dbffff,15
89196bb36dbffff,155
89196bb36dbffff,185
89196bb36dbffff,95
89196bb369bffff,5
89196b86bafffff,130
89196b86b77ffff,35
89196b86b77ffff,45
89196b86b77ffff,90
89196b86b3bffff,180
89196b86b3bffff,45
89196b86b33ffff,80
89196b86b33ffff,60
89196b86b33ffff,40
89196b86b37ffff,50
89196b86b37ffff,90
89196bb36dbffff,25
89196b86b73ffff,75
89196b86b77ffff,85
89196b86b0fffff,45
89196b86b3bffff,10
89196b86b3bffff,40
89196b86b33ffff,90
89196b86b33ffff,55
89196b86b33ffff,100
89196b86b33ffff,125
89196b86bafffff,60
89196b86bafffff,30
89196b86b73ffff,55
89196b86b0fffff,85
89196b86b0fffff,70
89196b86b0fffff,65
89196b86b3bffff,35
89196b86b07ffff,10
89196b86b07ffff,85
89196b86b33ffff,90
89196b86b6fffff,30
89196b86b67ffff,80
89196b86b67ffff,45
89196b84cafffff,25
89196b84ca7ffff,20
89196b84ca7ffff,25
89196b84ca7ffff,40
89196b86b6bffff,60
89196b86b6bffff,130
89196b86b6bffff,75
89196b84c0fffff,100
89196b84c0fffff,90
89196b84c0fffff,120
89196b84c0fffff,125
89196b84c07ffff,120
89196b84c07ffff,120
89196b84cabffff,55
89196b84cabffff,65
89196b84c47ffff,105
89196b84c0bffff,15
89196b86b6bffff,55
89196b86b63ffff,25
89196b86b63ffff,10
89196b86b67ffff,20
89196b84cabffff,100
89196b84ca3ffff,50
89196b84ca3ffff,15
89196b84ca3ffff,45
89196b84ca7ffff,180
89196b84cb7ffff,15
89196b84c0bffff,90
89196b84c0bffff,210
89196b84c0fffff,210
89196b84c0fffff,35
89196b84c07ffff,90
89196b84c07ffff,110
89196b84c07ffff,25
89196b84c07ffff,65
89196b84cabffff,170
89196b84cabffff,30
89196b84e8fffff,120
89196b84e8fffff,245
89196b84e87ffff,205
89196b84e87ffff,10
89196b84c4fffff,80
89196b84c47ffff,190
89196b84c47ffff,85
89196b84e8fffff,155
89196b84e8fffff,155
89196b84e87ffff,150
89196b86b6bffff,55
89196b86b6bffff,80
89196b86b6bffff,45
89196b86b63ffff,30
89196b86b63ffff,55
89196b86b63ffff,30
89196b86b63ffff,25
89196b84cabffff,40
89196b84ca3ffff,115
89196b84ca3ffff,105
89196b84c47ffff,85
89196b84c0bffff,170
89196b84c0bffff,165
89196b84c0bffff,145
89196b84c0bffff,245
89196b84c03ffff,95
89196b84c03ffff,70
89196b84c03ffff,5
89196b84c07ffff,10
89196b84c17ffff,160
89196b84ecfffff,75
89196b84ec7ffff,185
89196b84ec7ffff,365
89196b84e13ffff,85
89196b84e13ffff,25
89196b84e8fffff,155
89196b84ecfffff,105
89196b84ecfffff,175
89196b84ec7ffff,205
89196b84e8bffff,295
89196b84e87ffff,45
89196b84c4bffff,45
89196b84c4fffff,95
89196b84c47ffff,15
89196b84c47ffff,55
89196b84e8fffff,150
89196b84e83ffff,165
89196b84e87ffff,290
89196b84e87ffff,120
89196b84e87ffff,200
89196b84cabffff,55
89196b84cabffff,60
89196b84c57ffff,95
89196b84c57ffff,195
89196b84c0bffff,145
89196b84c0bffff,165
89196b84c0bffff,145
89196b84c03ffff,185
89196b84c03ffff,125
89196b84c17ffff,65
89196b85c37ffff,115
89196b85c37ffff,145
89196b85c37ffff,180
89196b85c37ffff,235
89196b85ddbffff,225
89196b85ddbffff,250
89196b85ddbffff,245
89196b85dc3ffff,100
89196b85dd3ffff,215
89196b85dd7ffff,290
89196b85d9bffff,145
89196b85d9bffff,170
89196b85d9bffff,205
89196b85d93ffff,195
89196b85d93ffff,115
89196b85d93ffff,180
89196b85d97ffff,215
89196b8432fffff,100
89196b8432fffff,150
89196b84e5bffff,200
89196b85dd7ffff,165
89196b85c33ffff,135
89196b85c33ffff,95
89196b85c37ffff,155
89196b85c37ffff,165
89196b85c37ffff,135
89196b85ddbffff,170
89196b85ddbffff,205
89196b85ddbffff,110
89196b85dd3ffff,105
89196b84e5bffff,110
89196b84e5bffff,40
89196b8436fffff,210
89196b8436fffff,140
89196b85d9bffff,150
89196b85d9bffff,35
89196b85d93ffff,220
89196b85d93ffff,165
89196b85d93ffff,120
89196b85d93ffff,210
89196b85dd3ffff,50
89196b85dd3ffff,170
89196b8436fffff,145
89196b85c33ffff,145
89196b85c33ffff,185
89196b85c33ffff,200
89196b85cafffff,215
89196b85cafffff,170
89196b85ddbffff,80
89196b85ddbffff,55
89196b8432fffff,155
89196b8432fffff,55
89196b8432fffff,145
89196b84327ffff,85
89196b84327ffff,35
89196b8436fffff,275
89196b8436fffff,285
89196b84367ffff,270
89196b84367ffff,145
89196b84367ffff,125
89196b85ddbffff,150
89196b85dd3ffff,170
89196b85dd3ffff,235
89196b85dd3ffff,105
89196b8436fffff,155
89196b85c33ffff,115
89196b85c33ffff,145
89196b85c33ffff,180
89196b85cafffff,155
89196b85cafffff,60
89196b85d93ffff,185
89196b85d93ffff,180
89196b8432bffff,110
89196b8432fffff,60
89196b84327ffff,40
89196b84327ffff,15
89196b84327ffff,5
89196b8436fffff,205
89196b8436fffff,205
89196b84367ffff,185
89196b85cafffff,25
89196b85ca7ffff,140
89196b85ca7ffff,75
89196b85ca7ffff,130
89196b85dd3ffff,120
89196b85dd3ffff,180
89196b8436fffff,215
89196b85c07ffff,120
89196b85cabffff,50
89196b85cafffff,155
89196b84367ffff,185
89196b84367ffff,195
89196b84367ffff,170
89196b8432bffff,165
89196b8432bffff,80
89196b84323ffff,55
89196b84327ffff,5
89196b84ecbffff,50
89196b8436fffff,170
89196b84ca3ffff,40
89196b84cb7ffff,185
89196b84cb7ffff,105
89196b84cb7ffff,20
89196b86b7bffff,100
89196b86b7bffff,120
89196b86b63ffff,75
89196b84cbbffff,75
89196b84cbbffff,145
89196b84ca3ffff,105
89196b84c4bffff,210
89196b84c4bffff,95
89196b84c4bffff,45
89196b84c43ffff,60
89196b84c47ffff,65
89196b84e83ffff,20
89196b84e97ffff,35
89196b84c4bffff,65
89196b84c4bffff,115
89196b84c4bffff,120
89196b84c17ffff,120
89196b84c17ffff,85
89196b84cbbffff,125
89196b84c57ffff,65
89196b84c57ffff,150
89196b84c1bffff,150
89196b84c1bffff,105
89196b84c03ffff,140
89196b84c03ffff,10
89196b84c03ffff,65
89196b84ca3ffff,85
89196b86b7bffff,40
89196b86b7bffff,70
89196b86b7bffff,10
89196b86b73ffff,10
89196b84cbbffff,125
89196b84cbbffff,135
89196b84cb3ffff,25
89196b84cb3ffff,15
89196b84cb3ffff,45
89196b84e8fffff,170
89196b84ecfffff,85
89196b84ec3ffff,190
89196b84ec3ffff,115
89196b84ec7ffff,15
89196b84e8bffff,110
89196b84e8bffff,55
89196b84e83ffff,145
89196b84ecbffff,20
89196b84c43ffff,70
89196b84e83ffff,10
89196b84e97ffff,90
89196b84e97ffff,50
89196b84e97ffff,105
89196b84c5bffff,135
89196b84c5bffff,155
89196b84c5bffff,105
89196b84c43ffff,175
89196b84c43ffff,110
89196b84c17ffff,160
89196b84c17ffff,60
89196b84c17ffff,40
89196b84cbbffff,105
89196b84c57ffff,40
89196b84c1bffff,135
89196b84c1bffff,130
89196b84c1bffff,50
89196b84c13ffff,115
89196b84c13ffff,75
89196b84cb7ffff,25
89196b86b7bffff,25
89196b86b73ffff,80
89196b84cbbffff,30
89196b84cb3ffff,45
89196b84cb3ffff,55
89196b84cb3ffff,65
89196b84cb3ffff,55
89196b86b4fffff,30
89196b86b4fffff,205
89196b84c57ffff,10
89196b84e83ffff,140
89196b84e93ffff,135
89196b84e97ffff,230
89196b84e97ffff,165
89196b84e97ffff,125
89196b84c5bffff,155
89196b84c5bffff,165
89196b84c5bffff,190
89196b84c5bffff,150
89196b84c17ffff,90
89196b84c8fffff,120
89196b84cbbffff,205
89196b84c53ffff,50
89196b84c1bffff,10
89196b84c1bffff,55
89196b84c13ffff,40
89196b84c13ffff,65
89196b84c8fffff,85
89196b84c8fffff,70
89196b85c4fffff,30
89196b85c7bffff,55
89196b85c7bffff,65
89196b85c73ffff,50
89196b85c73ffff,70
89196b85c73ffff,20
89196b85c0fffff,30
89196b85c0fffff,40
89196b85c0fffff,110
89196b85c07ffff,125
89196b84363ffff,160
89196b84363ffff,125
89196b84367ffff,190
89196b84367ffff,200
89196b84367ffff,205
89196b8432bffff,85
89196b84323ffff,90
89196b84323ffff,55
89196b84323ffff,10
89196b84337ffff,25
89196b85c07ffff,95
89196b85c4fffff,40
89196b85c4fffff,70
89196b85c4fffff,70
89196b85c47ffff,70
89196b85c47ffff,50
89196b85c47ffff,75
89196b85c73ffff,70
89196b85c0bffff,50
89196b85c0bffff,75
89196b84ec3ffff,60
89196b84ec3ffff,10
89196b84ec3ffff,10
89196b84ed7ffff,310
89196b84e8bffff,395
89196b84ed7ffff,50
89196b84ed7ffff,110
89196b84edbffff,10
89196b84edbffff,65
89196b84ed7ffff,20
89196b85cafffff,135
89196b85cafffff,215
89196b85ca7ffff,235
89196b85ca7ffff,240
89196b85ca7ffff,90
89196b8436bffff,110
89196b8436bffff,120
89196b8436bffff,220
89196b85c07ffff,5
89196b85cabffff,105
89196b84337ffff,140
89196b84363ffff,195
89196b84363ffff,155
89196b84363ffff,145
89196b84363ffff,195
89196b84377ffff,210
89196b84377ffff,230
89196b8432bffff,300
89196b8432bffff,50
89196b8432bffff,90
89196b85cabffff,135
89196b85cabffff,145
89196b85ca3ffff,170
89196b85ca3ffff,160
89196b85ca3ffff,90
89196b85ca7ffff,125
89196b85ca7ffff,125
89196b8436bffff,200
89196b8436bffff,130
89196b8436bffff,145
89196b85c0fffff,50
89196b85c0fffff,75
89196b85c07ffff,10
89196b85c07ffff,55
89196b85c4fffff,15
89196b85c4fffff,20
89196b85c47ffff,70
89196b85c47ffff,35
89196b85c47ffff,65
89196b85c0bffff,25
89196b84323ffff,90
89196b84323ffff,15
89196b84323ffff,20
89196b84337ffff,135
89196b84337ffff,50
89196b8437bffff,790
89196b84363ffff,145
89196b84363ffff,185
89196b84363ffff,205
89196b85cabffff,45
89196b85cabffff,65
89196b85cabffff,115
89196b85ca3ffff,145
89196b85ca3ffff,195
89196b85ca3ffff,195
89196b85cb7ffff,70
89196b85cb7ffff,75
89196b85cb7ffff,145
89196b8436bffff,160
89196b86ba7ffff,65
89196b86ba7ffff,50
89196bb36d3ffff,30
89196b86967ffff,5
89196b8692bffff,10
89196b8692bffff,5
89196b86bafffff,20
89196b86ba7ffff,40
89196b86ba7ffff,100
89196b86ba7ffff,65
89196b86b33ffff,175
89196b86bafffff,115
89196b86bafffff,60
89196b86bafffff,50
89196b86b73ffff,130
89196b86b0fffff,105
89196b86b0fffff,95
89196b86b0fffff,95
89196b86b07ffff,85
89196b86b07ffff,40
89196b8696bffff,10
89196b8692bffff,10
89196b8692bffff,15
89196b86ba7ffff,65
89196b86ba7ffff,100
89196b86ba7ffff,95
89196b8696bffff,65
89196b86ba3ffff,20
89196b86ba3ffff,35
89196b86ba7ffff,60
89196b86b07ffff,20
89196b86b07ffff,165
89196b86babffff,50
89196b86babffff,95
89196b86bafffff,135
89196b86bafffff,85
89196b86b0bffff,75
89196b86b0bffff,110
89196b86b0fffff,130
89196b86b0fffff,95
89196bb3443ffff,10
89196bb3443ffff,5
89196bb3457ffff,15
89196bb3457ffff,15
89196bb3457ffff,15
89196b86923ffff,10
89196b869a3ffff,5
89196b869a3ffff,5
89196b869a3ffff,10
89196949a4fffff,5
89196b86b07ffff,95
89196b86b07ffff,75
89196b86b07ffff,50
89196b86b07ffff,80
89196b86babffff,90
89196b86babffff,25
89196b86ba3ffff,70
89196b86b0bffff,25
89196b86b0bffff,80
89196b86b03ffff,90
89196b86b03ffff,105
89196b86b03ffff,75
89196b86b03ffff,115
89196b86b17ffff,90
89196b86b17ffff,40
89196b86babffff,120
89196b86babffff,55
89196b86ba3ffff,125
89196b86ba3ffff,95
89196b86b0bffff,25
89196b86b03ffff,105
89196b86b03ffff,70
89196b86b03ffff,95
89196b86b03ffff,85
89196b86b17ffff,25
89196b86b17ffff,15
89196b86b17ffff,45
89196b86bbbffff,65
89196b86bbbffff,95
89196b86bbbffff,95
89196b86bb7ffff,30
89196b86ba3ffff,30
89196b86bb7ffff,30
89196b86bb7ffff,10
89196b86ba3ffff,60
89196b86bb7ffff,10
89196b86bb3ffff,50
89196b86bb3ffff,30
89196b86bb7ffff,20
89196b86bb3ffff,80
89196b86ba3ffff,90
89196b86b1bffff,25
89196b86b03ffff,65
89196b86b03ffff,65
89196b86b13ffff,65
89196b86b17ffff,5
89196b86b17ffff,15
89196b86b17ffff,75
89196b86bbbffff,25
89196b86bbbffff,40
89196b86b47ffff,50
89196b86b73ffff,75
89196b86b73ffff,60
89196b84c8fffff,30
89196b84c87ffff,20
89196b84c87ffff,30
89196b84cb3ffff,85
89196b84cb3ffff,60
89196b84cb3ffff,40
89196b86b4fffff,45
89196b84c53ffff,255
89196b84c53ffff,200
89196b84e93ffff,90
89196b84e93ffff,165
89196b84e93ffff,115
89196b84e97ffff,85
89196b8412fffff,60
89196b8412fffff,110
89196b84c5bffff,150
89196b84c5bffff,220
89196b86b47ffff,40
89196b86b47ffff,35
89196b86b0bffff,40
89196b84c87ffff,95
89196b84c87ffff,60
89196b86b4bffff,115
89196b86b4bffff,50
89196b86b4bffff,50
89196b86b4fffff,65
89196b86b47ffff,25
89196b84c8fffff,25
89196b84c53ffff,100
89196b84c13ffff,65
89196b84c8fffff,30
89196b84c8fffff,85
89196b84ccbffff,155
89196b84ccfffff,110
89196b84ccfffff,10
89196b84c8bffff,5
89196b84c8fffff,10
89196b84c53ffff,185
89196b84c53ffff,180
89196b84c53ffff,155
89196b84e93ffff,135
89196b84e93ffff,195
89196b84e93ffff,85
89196b8412fffff,140
89196b8412fffff,135
89196b8412fffff,45
89196b8412fffff,175
89196b86b47ffff,115
89196b84c83ffff,65
89196b84c87ffff,75
89196b84c87ffff,60
89196b86b4bffff,75
89196b86b4bffff,135
89196b86b4bffff,50
89196b86b43ffff,30
89196b86b43ffff,70
89196b86b43ffff,5
89196b84e9bffff,130
89196b84edbffff,90
89196b84edbffff,40
89196b84e9bffff,120
89196b84e9bffff,20
89196b84e9bffff,115
89196b843afffff,95
89196b84edbffff,15
89196b8416fffff,50
89196b84167ffff,40
89196b84127ffff,110
89196b84127ffff,95
89196b84c53ffff,175
89196b84c53ffff,220
89196b84167ffff,30
89196b84e93ffff,45
89196b84e93ffff,85
89196b8412fffff,95
89196b8412fffff,35
89196b8412fffff,105
89196b84c83ffff,65
89196b84ccbffff,185
89196b84ccbffff,105
89196b84cc7ffff,35
89196b84cc7ffff,40
89196b84c8bffff,20
89196b84c8bffff,10
89196b84c83ffff,105
89196b84cc3ffff,35
89196b84cd7ffff,120
89196b8412fffff,195
89196b84127ffff,140
89196b84127ffff,165
89196b84127ffff,165
89196b84ccbffff,80
89196b84167ffff,100
89196b8412bffff,10
89196b8412bffff,10
89196b8412bffff,135
89196b8412bffff,95
89196b84c83ffff,70
89196b84c83ffff,50
89196b84c97ffff,50
89196b86b4bffff,205
89196b86b4bffff,80
89196b86b4bffff,55
89196b86b43ffff,55
89196b86b43ffff,50
89196b86b43ffff,45
89196b84c83ffff,85
89196b84123ffff,140
89196b84123ffff,210
89196b84127ffff,215
89196b84127ffff,220
89196b84127ffff,175
89196b84ccbffff,65
89196b8412bffff,85
89196b8412bffff,90
89196b8412bffff,125
89196b8412bffff,200
89196b84c83ffff,40
89196b84c97ffff,75
89196b84c97ffff,55
89196b84c97ffff,180
89196b86b5bffff,85
89196b86b5bffff,40
89196b86b5bffff,60
89196b86b43ffff,70
89196b86b53ffff,165
89196b84c83ffff,75
89196b84cd7ffff,30
89196b84cd7ffff,95
89196b84c83ffff,55
89196b84cc3ffff,70
89196b84cc3ffff,110
89196b84cd7ffff,110
89196b84cd7ffff,40
89196b84cd7ffff,45
89196b84cd3ffff,110
89196b84123ffff,155
89196b84123ffff,170
89196b84123ffff,135
89196b84137ffff,225
89196b84137ffff,150
89196b84137ffff,150
89196b8412bffff,45
89196b8412bffff,75
89196b8413bffff,155
89196b84123ffff,145
89196b84c93ffff,70
89196b84c97ffff,50
89196b84c97ffff,80
89196b86b5bffff,180
89196b86b5bffff,40
89196b86b5bffff,30
89196b86b53ffff,85
89196b86b53ffff,95
89196b84c93ffff,30
89196b84c93ffff,35
89196b84123ffff,60
89196b84123ffff,160
89196b84137ffff,200
89196b84137ffff,220
89196b84137ffff,100
89196b8413bffff,10
89196b8413bffff,100
89196b8413bffff,80
89196b84133ffff,25
89196b84133ffff,160
89196b84cd3ffff,105
89196b84cd7ffff,50
89196b84cd7ffff,100
89196b84cd7ffff,30
89196b84cdbffff,65
89196b84cd3ffff,135
89196b84cd3ffff,120
89196b84cd3ffff,55
89196b84cd3ffff,60
89196b86a6fffff,85
89196b86a2fffff,55
89196b86a2fffff,70
89196b86b5bffff,35
89196b84c93ffff,225
89196b86a2fffff,25
89196b86a2fffff,120
89196b86a2fffff,50
89196b86a27ffff,135
89196b86a27ffff,5
89196b86b53ffff,25
89196b86a6fffff,125
89196b84c9bffff,55
89196b84cdbffff,60
89196b84cdbffff,100
89196b84cd3ffff,190
89196b84cd3ffff,90
89196b84cd3ffff,70
89196b84cd3ffff,95
89196b86a6fffff,80
89196b86a6fffff,160
89196b843afffff,125
89196b843afffff,10
89196b843a7ffff,100
89196b843a7ffff,20
89196b843a3ffff,20
89196b843a3ffff,85
89196b843a3ffff,50
89196b843b7ffff,125
89196b843b7ffff,90
89196b85c5bffff,40
89196b85c5bffff,135
89196b85c5bffff,150
89196b85c5bffff,25
