hex9,value
89196969507ffff,1413
89196979d5bffff,9389
89196bb3037ffff,4882
89196ba9873ffff,6216
891969691a7ffff,4372
891969404d7ffff,5382
89196baf67bffff,9886
89196bb0b33ffff,6515
89196945387ffff,7180
89196bb5b3bffff,5466
89196ba4367ffff,4287
89196bb59b3ffff,4455
89196bb6033ffff,3669
8919694e963ffff,5071
89196bb359bffff,1304
891fa49228bffff,6356
89196b8498fffff,7247
89196b9636bffff,6929
89196ba9b37ffff,9807
89196ba629bffff,4602
89196978993ffff,5862
89196ba48b7ffff,6042
8919694184bffff,1724
89196941197ffff,4815
89196ba450fffff,892
89196bb861bffff,4983
8919694d4afffff,1067
89196b3a44bffff,2674
89196b84523ffff,2155
89196b94c2bffff,6208
891969489bbffff,5857
89196bb45bbffff,7022
89196bb9c63ffff,7268
89196b320abffff,9004
89196979bc3ffff,9925
8919694ad4fffff,2669
89196ba8c8fffff,3775
89196979eabffff,8496
89196b84517ffff,3073
89196b14087ffff,6960
89196ba9403ffff,6934
891969493a7ffff,5741
89196b04277ffff,1072
89196ba19b3ffff,7849
89196bb6303ffff,9573
89196bb5c8bffff,5193
891fa492687ffff,1072
8919696a4c3ffff,4141
89196bb2b6bffff,5665
89196969da3ffff,3302
891969481bbffff,4262
89196b14d2bffff,1318
8919694e55bffff,9968
8919694d083ffff,8199
89196bb5693ffff,2924
89196bb966fffff,4576
89196bb637bffff,9310
89196b04033ffff,7544
89196bae6c3ffff,2188
891969788bbffff,4299
89196b149cbffff,7227
89196b04173ffff,2686
89196b96a97ffff,6374
89196b3b457ffff,2233
89196bb85cfffff,8582
89196b14dd3ffff,4257
89196bb848bffff,4018
8919694035bffff,9963
8919694c46fffff,3911
89196ba3243ffff,1924
89196bb84a3ffff,8014
89196ba4ba3ffff,431
89196baa273ffff,5191
89196bb94dbffff,9083
89196ba8087ffff,8268
89196b366bbffff,2974
8919694a56bffff,316
8919694ac6bffff,9625
89196b3214fffff,7381
89196bba38bffff,1694
89196ba9553ffff,3185
8919694dd6fffff,6622
89196949e97ffff,9092
891969496d7ffff,5080
89196bb2423ffff,4333
8919694f093ffff,9309
8919694a24fffff,6255
89196978d73ffff,3195
89196ba4acbffff,3212
89196ba515bffff,1159
89196948a93ffff,7714
89196bbb4dbffff,8519
89196949883ffff,2
891969798bbffff,7469
89196bb05bbffff,1758
89196bb0c77ffff,5799
89196b86133ffff,8276
89196b84917ffff,2381
89196ba8267ffff,6246
89196baa94bffff,466
89196b0419bffff,1191
8919697b1abffff,2613
89196bb286fffff,7511
89196b9611bffff,97
89196bb141bffff,3412
89196bb74bbffff,4614
8919694f5c3ffff,6928
8919694aa3bffff,2650
89196ba2673ffff,4079
89196ba1463ffff,8121
8919694d217ffff,6559
89196ba816fffff,7259
89196bb5843ffff,4060
89196ba58abffff,3876
89196bb03c3ffff,4395
891fa492cb3ffff,9412
89196949c87ffff,493
89196bb71a7ffff,7509
89196bb498bffff,3764
89196bba66bffff,5288
89196ba5cb3ffff,6759
89196bae127ffff,8665
89196940347ffff,9054
89196ba4db3ffff,9112
89196b04577ffff,6405
89196bb953bffff,1462
89196ba8e77ffff,8319
89196baf533ffff,6074
8919695b2abffff,66
89196ba75d7ffff,9670
89196bbb3a7ffff,5350
8919694984bffff,692
8919694a3abffff,7603
89196ba8333ffff,8230
89196b86c93ffff,648
89196961403ffff,5909
89196b06377ffff,473
891969610b7ffff,5791
89196940e0fffff,2890
8919694ec97ffff,9843
89196ba22d7ffff,7148
89196b05b53ffff,8236
89196b944b7ffff,5294
89196b3344bffff,9137
89196b8440bffff,1441
89196baea2bffff,2837
89196ba42c7ffff,1187
89196bade73ffff,8702
89196978c53ffff,3922
8919694054bffff,2233
89196bb214bffff,7621
89196ba987bffff,4246
8919694889bffff,8876
89196bab167ffff,9216
89196ba70b7ffff,3417
89196badb93ffff,719
89196b84527ffff,9447
89196b86633ffff,2068
89196ba3607ffff,8449
89196bb11abffff,5101
89196bb4d23ffff,7027
89196bba06bffff,7174
89196bb19d3ffff,9463
89196bbb21bffff,7673
89196b84553ffff,9243
89196ba4c6fffff,5652
89196b8406fffff,9163
89196b87337ffff,2472
89196baad37ffff,6229
89196bb308fffff,2343
89196bba303ffff,8094
89196baad37ffff,6412
89196ba526fffff,9915
89196bb103bffff,6783
89196bb71afffff,9834
89196b845b7ffff,3455
89196959657ffff,9775
89196bba947ffff,44
89196b95ba3ffff,6324
891fa4935b7ffff,3144
89196ba68cbffff,8622
89196b85d67ffff,2328
89196b0685bffff,8747
89196baee0bffff,5463
8919694a6a7ffff,8009
89196b05977ffff,7291
89196ba224bffff,2015
89196ba842bffff,658
89196bb233bffff,6799
89196bae2abffff,2692
89196ba9907ffff,1443
891969410d7ffff,3554
89196baa2b7ffff,1048
8919696226fffff,6714
8919694b017ffff,7735
8919694c87bffff,9938
89196ba860fffff,1360
8919697b13bffff,6710
89196b8448fffff,7387
89196ba2c4bffff,9125
89196948653ffff,9151
89196bb14a7ffff,7502
89196ba5203ffff,1133
89196b1464bffff,7817
89196978997ffff,3952
89196bb3207ffff,2570
89196bb767bffff,9387
89196b142bbffff,2230
8919694dc67ffff,5240
89196943527ffff,6346
89196959393ffff,5913
89196bb056bffff,9063
89196b86a2fffff,6418
89196bb994fffff,2304
89196ba32d3ffff,3075
8919694f063ffff,9494
8919694c20bffff,1932
89196ba830fffff,7332
89196ba1c87ffff,7569
89196979b5bffff,8774
89196bb180fffff,1904
89196b3205bffff,7632
89196baca57ffff,9439
89196958b53ffff,7793
8919694ca8bffff,1229
89196ba6643ffff,5406
89196ba4633ffff,8311
89196ba60b3ffff,9850
89196960537ffff,9815
89196b85c17ffff,8927
891fa49358bffff,5124
89196bb288bffff,7945
89196ba422fffff,5521
89196943353ffff,9048
89196ba12c3ffff,3274
89196ba35b3ffff,6255
89196ba029bffff,1255
89196b14a4fffff,9856
89196ba46b3ffff,2786
89196941d47ffff,3890
89196959087ffff,6025
8919694eeb3ffff,146
89196bb4e6bffff,618
891969594d3ffff,5956
89196969a5bffff,7487
891fa4966d3ffff,3597
891969419cbffff,6841
8919694a893ffff,1120
89196b86aa3ffff,3694
8919694f127ffff,1144
89196bb924fffff,796
8919695b2b7ffff,3039
89196bb1eb3ffff,8572
89196bb0ba3ffff,94
89196bb318bffff,5797
8919696a207ffff,5066
89196969e87ffff,8007
89196bb4db3ffff,1111
8919694c5d7ffff,6738
89196bab14bffff,3578
89196ba5c6bffff,5081
89196bbb157ffff,2771
89196ba8593ffff,113
89196b16d5bffff,725
89196bba30bffff,6585
8919694134bffff,7102
89196bb505bffff,581
89196b14d6fffff,9118
8919697a993ffff,9578
8919694ad4bffff,9578
89196945b63ffff,3543
8919694f36bffff,5679
89196943273ffff,5860
891969633a3ffff,1726
8919694ee43ffff,5033
891969785d3ffff,3047
89196b16d13ffff,6518
89196bba167ffff,7759
89196968387ffff,5553
891969611cbffff,452
89196940267ffff,5396
89196bb98a3ffff,1176
8919694222fffff,6802
89196979393ffff,8351
89196bab5c3ffff,8226
891969404b7ffff,8783
89196960417ffff,95
89196bb2377ffff,1687
89196978087ffff,9034
89196948b93ffff,6438
8919694ed1bffff,6623
89196941353ffff,5275
8919694917bffff,7833
89196941583ffff,2629
89196bb242bffff,2636
89196badc8fffff,3972
89196bb40d7ffff,6435
8919694f1cbffff,527
89196bb9eb3ffff,5970
89196bb46b7ffff,5121
8919694b037ffff,671
89196baad13ffff,476
89196b3019bffff,4768
89196ba1ddbffff,3631
89196bb600fffff,8612
89196bb9627ffff,4954
89196bba22fffff,6712
8919696b27bffff,2350
89196b9485bffff,9429
89196ba9c23ffff,8258
89196bb4b5bffff,2437
89196bb1213ffff,6574
89196979e9bffff,7087
89196ba13a3ffff,3204
8919697946bffff,9632
89196bb734bffff,621
89196bac2cfffff,4356
89196b374dbffff,3164
89196ba13d7ffff,1880
89196bb6cc3ffff,6133
89196bab0afffff,2817
89196958957ffff,2916
89196bb40cfffff,7330
89196bb0227ffff,8257
89196bb432fffff,7005
8919694e923ffff,2743
89196bad16fffff,6296
89196bac007ffff,2722
89196b06523ffff,1636
8919697b57bffff,1919
8919696990bffff,3968
891969410a3ffff,3016
89196ba701bffff,7240
89196baa69bffff,6203
89196b84257ffff,7067
89196b84d2fffff,6753
89196ba6ccfffff,1509
89196bb690fffff,3601
89196b1484fffff,7886
89196bb2853ffff,9792
89196b068b3ffff,29
89196b9685bffff,6835
89196baf193ffff,3542
89196ba8a27ffff,3988
8919682cb73ffff,3377
89196b16ec3ffff,7225
89196961587ffff,7236
89196959e73ffff,485
89196b14e17ffff,6672
891969636c7ffff,9524
891969611d7ffff,6484
89196ba5663ffff,9348
89196b85d9bffff,1149
89196b16ebbffff,3795
89196b30023ffff,5051
89196bb186bffff,5127
89196b84353ffff,6501
891969429d3ffff,2733
89196b0590fffff,7087
89196968343ffff,8791
89196ba4227ffff,7987
89196bad5c7ffff,14
89196b06453ffff,4699
89196979d83ffff,359
89196ba9d5bffff,5343
89196b866cbffff,5231
89196bb5da3ffff,2148
89196bb1e73ffff,2927
8919694ab6bffff,6488
89196bae0a3ffff,2882
89196bb360fffff,2892
8919696a16bffff,6628
89196ba9e73ffff,3083
8919697aa6bffff,5705
8919696b5b7ffff,9565
8919694a2abffff,7514
8919696b12fffff,1535
89196968117ffff,6716
891fa4966bbffff,3340
89196baa96bffff,7680
891fa496c87ffff,2736
89196bbad6bffff,6874
89196ba8353ffff,3064
89196bb8873ffff,3899
89196bb2a07ffff,8188
89196bad30fffff,3744
89196b04893ffff,6691
89196bbb637ffff,3607
89196bad43bffff,7451
89196ba6b97ffff,7330
89196bb0e23ffff,3031
89196b84c4bffff,7632
891969632bbffff,7155
89196bbb3cfffff,5406
89196b366bbffff,1621
89196969283ffff,1146
89196b051b3ffff,1572
8919695b393ffff,2616
8919694953bffff,1929
89196969ecbffff,8793
89196bb736fffff,2703
8919697b1b7ffff,7706
89196b84bb3ffff,7490
891969606a7ffff,2981
89196baac23ffff,7115
89196bab23bffff,1342
89196b86a23ffff,6091
89196b14617ffff,1800
89196ba3667ffff,5707
89196bb5a4bffff,385
89196bb0a13ffff,5613
89196bba263ffff,8029
89196bba5cfffff,8948
8919696a853ffff,7862
8919694c66fffff,1628
89196baa8afffff,4317
89196bab3a3ffff,4052
89196ba8da3ffff,7775
89196b96107ffff,8045
89196ba6677ffff,241
89196b140c7ffff,8146
89196ba6a83ffff,3625
89196b941d7ffff,9100
8919694e147ffff,6635
89196bb2c27ffff,8143
89196bb4657ffff,6730
89196b36507ffff,6005
89196bae50bffff,581
89196ba8243ffff,3473
89196bb09afffff,8039
8919694c3d3ffff,1290
89196bb0ed7ffff,2193
8919697b04bffff,4572
89196b87123ffff,1387
89196ba50cfffff,5805
89196960003ffff,9183
891969595c3ffff,3985
89196ba4c97ffff,9950
8919696993bffff,6492
8919694db97ffff,2366
89196968347ffff,782
89196b33403ffff,5469
89196bad0cbffff,7485
89196bb62b7ffff,8935
89196ba59c3ffff,8213
8919694b20bffff,7150
8919697898bffff,3122
89196b149c7ffff,5877
89196979963ffff,6769
89196b8514fffff,2438
89196b305b7ffff,6349
89196b32ad3ffff,4669
8919682c92bffff,6471
89196b86897ffff,3475
8919694e5b7ffff,4464
89196bb2e97ffff,4759
891969634a3ffff,8737
89196969c47ffff,2785
8919694322bffff,109
89196ba12d7ffff,7959
8919694ee4fffff,9138
891fa493573ffff,7428
89196b36003ffff,7924
8919694924fffff,1802
89196ba7607ffff,1666
89196ba0c0fffff,439
89196ba2d07ffff,6936
89196b305d7ffff,2127
89196b84cd7ffff,9475
89196baad77ffff,3583
89196940273ffff,2073
89196ba0b5bffff,7866
89196ba0ebbffff,2062
89196bab097ffff,9802
89196b94e27ffff,2378
89196baea6bffff,9353
89196bab46bffff,543
89196bba50fffff,2947
89196949b13ffff,9911
89196ba25cbffff,2233
89196ba9cd3ffff,9488
89196bba143ffff,9468
89196bb8873ffff,7753
8919694ec93ffff,2322
8919694948bffff,83
89196b96343ffff,1475
89196ba8cc3ffff,7820
89196bb7427ffff,3770
891fa49204bffff,5361
89196ba8c47ffff,5329
89196b36463ffff,3244
89196bb5c9bffff,9045
8919694f073ffff,6841
89196969c07ffff,7237
89196b32ccbffff,5727
89196ba432bffff,6946
89196ba495bffff,5193
89196b040c3ffff,1473
8919696921bffff,1815
89196bb5173ffff,6758
89196979e13ffff,2115
89196bad56fffff,5833
89196948aa3ffff,6289
8919694db07ffff,9978
89196ba9843ffff,4290
8919694c06bffff,2680
89196ba658bffff,6705
89196bba363ffff,6671
8919694142bffff,1753
89196949dc3ffff,6903
89196ba1cdbffff,9381
89196b84c93ffff,1841
89196bbab6fffff,261
8919694d543ffff,5762
89196b16ea3ffff,4495
8919694ce0fffff,7575
8919695920bffff,1026
89196979613ffff,1902
8919697919bffff,6547
89196bae307ffff,6677
89196b1494fffff,480
89196941913ffff,2350
89196962a43ffff,2251
8919694e3d3ffff,872
8919696358bffff,6616
89196bb31afffff,5171
89196bb433bffff,1070
8919694856fffff,8022
89196bb404fffff,875
89196bac16fffff,2069
89196b3b41bffff,8575
8919694eb63ffff,1008
89196ba993bffff,612
89196969177ffff,8340
89196ba34abffff,7482
89196baccafffff,3064
89196b96b8bffff,8424
891969452a3ffff,3324
89196bae80fffff,1087
89196941d2fffff,6035
8919694d577ffff,8371
89196bac51bffff,6270
89196bb262bffff,5178
89196ba0eb3ffff,1963
89196945203ffff,3345
89196bb71bbffff,9800
89196948523ffff,6956
89196bb6d83ffff,2142
891969499a3ffff,8161
89196968547ffff,5773
89196979103ffff,8057
89196b8666fffff,6599
89196baddcfffff,6147
89196bb45cfffff,50
8919694a39bffff,8348
89196bac9cbffff,6221
89196bb44a7ffff,8505
891969405cbffff,9864
89196bba94fffff,4135
891fa496c8fffff,1740
89196942b4bffff,7921
89196b860b7ffff,3958
89196ba538fffff,2965
89196941153ffff,37
89196ba290fffff,1121
89196baf523ffff,1663
89196949893ffff,9887
89196bba203ffff,8723
89196ba5667ffff,5342
89196bac2cfffff,1384
8919694b3cfffff,9305
8919694e357ffff,6679
891969456d7ffff,3536
8919696a0c3ffff,942
8919696a24bffff,9852
89196b05bbbffff,6309
891969680afffff,2969
89196ba04b7ffff,356
89196958d3bffff,4394
8919694eb4fffff,854
89196bad6dbffff,3044
8919694d137ffff,5011
891969784d7ffff,1944
89196ba1a6bffff,2666
89196b959c7ffff,4237
89196959a8bffff,896
8919696820bffff,3952
89196b85523ffff,279
89196bacb9bffff,8612
89196b3225bffff,7906
89196bab267ffff,6014
89196bb3503ffff,8723
8919694dd6bffff,8651
89196bbb3c3ffff,5832
89196940a67ffff,8
89196ba9987ffff,8597
89196b963a3ffff,5551
89196979363ffff,997
89196961373ffff,7617
89196b85c2bffff,1267
89196b94947ffff,1759
8919694e5dbffff,6771
89196bab687ffff,1293
89196ba73c7ffff,5301
89196940c87ffff,3313
89196ba91abffff,7584
89196958dbbffff,9273
89196bae34fffff,2105
8919694822bffff,2664
8919696118fffff,9245
89196bad4bbffff,4261
89196b86457ffff,2786
8919694dc13ffff,3335
89196ba68a3ffff,6916
89196b04a8fffff,2665
89196b32247ffff,4565
89196ba1547ffff,4438
8919694cec7ffff,6539
89196bb7087ffff,1294
8919697aa1bffff,1779
89196bb994bffff,1567
89196b8c957ffff,5504
8919696a147ffff,3761
8919697a993ffff,1685
89196baad9bffff,2459
891969602b3ffff,5894
89196b336abffff,396
89196ba88d3ffff,4906
8919694c18fffff,865
89196b0455bffff,428
8919697ab83ffff,7185
89196b94567ffff,7651
89196bb090fffff,5913
89196bb600bffff,2365
89196ba0bb7ffff,2879
89196ba2433ffff,6560
89196bacec3ffff,3554
89196bb5c17ffff,1936
89196b1717bffff,3715
89196bb4a83ffff,7790
8919694d4cfffff,6670
89196b96c13ffff,8753
89196b86acbffff,6577
89196bb9ebbffff,5999
89196ba1b53ffff,5117
8919696a22bffff,3607
89196ba4417ffff,1326
89196978a87ffff,9673
89196bad4a3ffff,5083
89196b301dbffff,3280
8919694e8c7ffff,257
891969793cbffff,3200
891fa492687ffff,2717
89196b8482bffff,4396
8919696044bffff,3836
8919694cc73ffff,2369
89196ba0903ffff,614
89196b96c93ffff,5548
89196ba6573ffff,1619
89196ba334fffff,1301
89196969c67ffff,8551
89196b361d3ffff,273
89196b860b7ffff,6366
89196b05dd7ffff,9135
89196bba24bffff,5077
89196ba5667ffff,9698
89196bab18fffff,6990
89196bb82b3ffff,3995
89196940647ffff,9587
89196ba42cfffff,442
89196baa637ffff,6950
89196bba547ffff,8813
89196ba5947ffff,5953
89196948aabffff,5296
89196b16a4bffff,432
8919697b3cbffff,874
89196b8e9b7ffff,7082
89196b86447ffff,4564
89196ba1da3ffff,6166
89196bb4ad3ffff,7726
89196bbad57ffff,5113
89196b045bbffff,1346
89196bb5e73ffff,4521
89196b9686fffff,8251
89196b962afffff,8372
89196bb2bc3ffff,4175
89196bb99a3ffff,6237
89196b06d8fffff,4566
89196bba45bffff,113
8919694cc0fffff,8479
89196b14357ffff,3374
89196baf4d7ffff,4908
89196b06cbbffff,8911
891969496d7ffff,3630
89196bb05abffff,532
89196b949cfffff,4067
89196b04a53ffff,8136
891969783a7ffff,3109
8919697808fffff,318
89196bada87ffff,5823
8919694d997ffff,8838
89196bb752bffff,5455
8919694311bffff,2107
89196bb0503ffff,8664
89196b32063ffff,1751
89196ba8a27ffff,6086
89196b86b97ffff,7804
89196949bcbffff,3028
89196bab67bffff,1551
89196ba8e6fffff,3096
89196949367ffff,5366
89196b84a1bffff,7218
89196ba9807ffff,5711
89196bb1b27ffff,8686
8919694b32bffff,6755
89196ba3417ffff,1473
89196bb62abffff,284
89196978e83ffff,9160
89196bb9e9bffff,923
89196969cd7ffff,6046
89196bad483ffff,1959
8919694f427ffff,4156
89196bac89bffff,8370
89196959a93ffff,3635
89196ba2393ffff,1734
89196bb108bffff,2068
89196bb2bbbffff,4043
89196b32263ffff,5009
89196bb1933ffff,1063
89196bad11bffff,1145
89196b86493ffff,4156
89196b1711bffff,457
89196bb2b0fffff,6398
89196b16b53ffff,2560
8919694e033ffff,7691
8919697917bffff,1083
891969453afffff,1439
89196bba60bffff,4229
89196b16db7ffff,8031
89196b863b7ffff,2567
8919694b343ffff,4210
89196baf6a3ffff,2005
89196bb591bffff,4349
89196ba502fffff,9407
89196bba883ffff,6795
89196ba6a43ffff,3245
89196ba42d7ffff,7607
8919694cd23ffff,6135
89196bb947bffff,8909
8919697817bffff,5150
8919694a58fffff,8013
8919694322bffff,5403
89196b06e17ffff,6714
89196b8498bffff,6987
89196b060a3ffff,1445
89196ba860bffff,8825
89196949e13ffff,5029
89196969b8fffff,5204
891969795b7ffff,5788
8919694aba3ffff,5511
89196bb9087ffff,8176
89196ba726fffff,1968
8919694142bffff,2500
89196969e2bffff,5057
89196bad23bffff,592
8919694e6c7ffff,3696
89196b06527ffff,6176
89196bae967ffff,2358
891969402b3ffff,833
89196bae2b7ffff,9624
89196ba00d7ffff,9813
89196bb1527ffff,5753
89196bb0d17ffff,8747
89196ba5217ffff,6782
89196bad41bffff,3469
8919694e3a7ffff,3856
89196bac62fffff,532
89196bb42d3ffff,7502
89196baa91bffff,1936
89196b06a1bffff,169
89196bb5edbffff,386
89196bb1417ffff,8833
89196959e67ffff,5327
89196b3748bffff,3278
89196bb2d7bffff,6483
891969499b3ffff,4636
8919694a3bbffff,981
89196bb185bffff,1858
89196bb814bffff,3252
89196ba842bffff,8788
89196bb355bffff,1307
89196bb9483ffff,2710
89196ba2cd3ffff,7840
891969690c3ffff,3881
89196ba26b3ffff,6680
8919694ac6bffff,9581
89196bb7613ffff,5635
89196bb1523ffff,8535
89196bbad47ffff,4760
8919696104fffff,593
8919697a26fffff,9874
89196ba3337ffff,3686
89196942e37ffff,2729
89196baac0bffff,6584
8919694192bffff,2152
89196b86913ffff,7725
8919696b63bffff,4609
89196bad8b7ffff,1073
89196b86d6bffff,5809
8919694a043ffff,4465
89196b16c63ffff,3470
89196948cabffff,7916
8919697b4c7ffff,3973
89196943503ffff,3070
8919694e5c3ffff,5681
8919694c14fffff,3267
891969491afffff,4481
89196b16d73ffff,9851
8919694861bffff,3286
89196bb5c4fffff,4233
8919696b03bffff,5481
89196bba85bffff,2958
891fa496127ffff,8389
89196978323ffff,8801
8919694c42bffff,6400
89196bad147ffff,1894
89196bb837bffff,8314
89196ba324bffff,1062
8919697b4a7ffff,1245
89196b32d6fffff,9867
89196ba296bffff,2911
8919694ad17ffff,3194
89196ba4547ffff,3335
89196bb5667ffff,7316
8919682cbb3ffff,3964
8919694d4d3ffff,8644
89196bb710bffff,5791
891969600a7ffff,1287
89196959a1bffff,3394
89196b06123ffff,2689
89196b06887ffff,9406
89196bb6b3bffff,4854
89196bb9a8fffff,268
89196bb6803ffff,1058
89196b962b7ffff,594
8919694c6cbffff,2108
89196b146a7ffff,7260
8919694d6cfffff,8608
8919694053bffff,9136
89196959a17ffff,6092
89196ba4397ffff,370
89196ba60d3ffff,7144
89196b87117ffff,3513
89196b14583ffff,6315
8919696844fffff,1939
8919697b1c7ffff,4720
89196b3a6b7ffff,8360
89196bb93a3ffff,8471
89196bad377ffff,1497
8919696a20fffff,6086
89196b8c923ffff,4835
89196b3286bffff,7407
89196b8c9c7ffff,5606
89196b06ebbffff,4591
891969593afffff,2666
89196959e53ffff,5029
89196b85d23ffff,5960
89196bb2877ffff,9807
89196baac47ffff,1025
89196ba1427ffff,4938
89196bb82d3ffff,6509
89196b04d93ffff,7126
8919694b0a3ffff,4600
89196979a23ffff,9895
89196b960b3ffff,83
89196958a27ffff,7301
89196bb5b6bffff,339
89196bb23b7ffff,5156
89196bb8bbbffff,3652
89196ba62afffff,5772
89196bb20bbffff,1933
89196bae2a3ffff,7469
89196bb58a3ffff,5000
89196ba86b7ffff,8157
89196ba0d87ffff,9038
89196ba1d23ffff,9338
891fa49619bffff,9551
89196ba34abffff,6788
89196ba4247ffff,7240
89196b862a3ffff,8724
89196bb810bffff,9864
89196959403ffff,438
8919696107bffff,6637
89196ba76d7ffff,7557
89196baed63ffff,5356
89196b16203ffff,2503
8919694068fffff,2470
89196bb09d3ffff,610
89196b04d47ffff,367
89196bbac3bffff,8081
89196bb8b87ffff,1736
89196ba64b3ffff,1777
8919697b273ffff,9676
89196b3b453ffff,3792
8919682cb83ffff,1528
89196961177ffff,1039
89196bac8abffff,9692
89196b0424fffff,6982
89196badd0fffff,4369
89196b84127ffff,4423
8919694f3cfffff,9125
89196ba93c3ffff,5783
89196ba9e47ffff,3668
89196b065c3ffff,8028
89196bae103ffff,888
89196ba3413ffff,9632
89196bb5b0bffff,8119
89196bb128fffff,5872
8919697919bffff,5434
89196bb2eabffff,7683
8919696839bffff,713
89196ba59c7ffff,4066
89196b169cbffff,367
89196b8cda7ffff,1998
891969784abffff,2781
89196bb6dc3ffff,2501
89196b961cbffff,7564
89196b06e9bffff,9620
89196ba1ea7ffff,2181
8919694e0abffff,2917
89196b17373ffff,1900
8919694dda3ffff,7431
89196b0598bffff,4323
89196ba647bffff,7763
89196ba3427ffff,7555
8919694c5afffff,1956
8919694d89bffff,3810
89196bab29bffff,3389
891969784c7ffff,2897
8919694c867ffff,5144
89196bad50fffff,9907
89196bb2a67ffff,1475
8919696167bffff,4606
891969588abffff,2269
89196940287ffff,7384
8919696b00bffff,5958
89196948ccfffff,7541
8919697b3cbffff,4846
89196ba980bffff,3122
89196978c8fffff,1947
89196bb56d7ffff,4600
89196ba4c3bffff,1782
89196b8443bffff,3656
89196bb0bbbffff,6746
8919696b003ffff,9382
89196ba893bffff,5598
89196ba91dbffff,6212
89196ba308bffff,6915
89196961363ffff,8644
8919694035bffff,7754
89196bb8683ffff,4619
89196941dd7ffff,6007
89196b16a57ffff,6171
89196948193ffff,3917
89196bb9e73ffff,3001
891969491a3ffff,7101
89196ba81bbffff,3927
89196b945afffff,9678
89196b96493ffff,4252
891969485b3ffff,8301
89196baf61bffff,9728
89196945b53ffff,6425
89196bb0e3bffff,9394
89196bb554fffff,2296
89196ba4cbbffff,4755
89196bba1b7ffff,6274
89196baeab3ffff,3358
89196bab103ffff,1175
8919696a66fffff,9065
89196b328a3ffff,5882
89196968627ffff,5570
89196ba3273ffff,2851
8919694e4c7ffff,5713
891969600a3ffff,7886
89196b0602bffff,6226
8919694c3abffff,3298
891fa492ca3ffff,2017
89196ba82b7ffff,3658
89196bb5c23ffff,1165
89196b86c53ffff,3392
89196b86a2fffff,4896
891fa4924afffff,3513
89196b841b3ffff,9921
89196ba2d27ffff,2842
8919696a26bffff,1508
891969499abffff,1381
8919694e04bffff,7255
89196b86a83ffff,7001
89196ba8e2bffff,804
89196bac037ffff,6739
89196bb98b3ffff,8683
8919694eb07ffff,8520
8919694c3a7ffff,2423
89196baea73ffff,9500
891969782dbffff,7652
89196ba01d7ffff,8527
89196bb09a3ffff,2999
89196bba00bffff,5136
89196bb4c73ffff,9904
8919696046fffff,713
89196badd33ffff,8924
89196ba2173ffff,2736
89196ba1a47ffff,4987
89196bb8277ffff,4958
89196bad977ffff,8626
891969496abffff,8632
89196baec2bffff,5175
89196bb6ea7ffff,1065
89196b86d8fffff,7297
89196b961cbffff,3504
89196bb92abffff,8164
89196b94b77ffff,8472
89196baa80bffff,4029
89196bb0b67ffff,2775
89196959573ffff,7624
89196bb6d77ffff,6586
89196ba7663ffff,6176
89196bb31d7ffff,3525
89196948c3bffff,2372
89196bb9babffff,7114
89196b04243ffff,620
89196badb03ffff,6001
89196bb18bbffff,167
89196b32cc7ffff,8494
89196ba2137ffff,5820
89196bb154fffff,4043
89196bb857bffff,3159
89196949223ffff,9470
89196b841cbffff,4925
891969796b7ffff,1559
89196ba00b7ffff,6211
89196bab06fffff,5949
8919696b16bffff,5542
89196b96453ffff,9239
89196bb96a3ffff,4092
89196b96083ffff,6522
8919694c267ffff,3287
89196b84583ffff,5924
8919694b68fffff,8907
8919694801bffff,7159
89196bb739bffff,5126
89196baa83bffff,1138
89196ba833bffff,8113
89196b05d13ffff,4296
89196bb458fffff,5583
89196b94ec7ffff,7171
89196b94c8fffff,3914
89196b0455bffff,280
89196ba4d93ffff,8977
89196ba85afffff,6779
8919696916bffff,8706
89196ba432bffff,3938
89196b16a6bffff,5154
89196bb69a3ffff,6757
89196b851b3ffff,4585
8919694de4fffff,841
89196bb5dabffff,6482
89196b95937ffff,5334
89196bb29d7ffff,4472
89196b15537ffff,596
89196948ecfffff,1252
89196bb09cbffff,9308
8919694aa3bffff,8604
89196b045cbffff,7872
89196b15d0bffff,4966
8919696a003ffff,1035
89196ba2293ffff,2962
89196bbb45bffff,3088
8919694a887ffff,8876
89196bab693ffff,4024
89196ba9637ffff,7645
89196ba4963ffff,7174
89196949413ffff,6685
89196bba38bffff,9099
8919694cb7bffff,9701
89196ba4d5bffff,2519
89196ba9bcbffff,567
8919697b63bffff,7914
89196b06557ffff,2379
89196bbb3c7ffff,146
89196ba408bffff,5790
89196bb5bb3ffff,3009
89196bb4d93ffff,6528
89196b85d97ffff,2098
89196ba2ecbffff,700
89196b851c3ffff,9393
89196b3258fffff,2336
89196bbb693ffff,1968
89196b171b7ffff,2372
89196bbac8fffff,5499
89196bae863ffff,9651
89196b94983ffff,9107
89196b3357bffff,4399
89196bb9e73ffff,2580
89196b1559bffff,4931
89196941577ffff,1070
89196bb902fffff,518
89196ba3017ffff,8444
89196948e23ffff,8604
89196948d83ffff,6885
89196b96a33ffff,7081
8919694f427ffff,5790
89196b84b53ffff,5652
89196ba4193ffff,8596
89196bac957ffff,1859
89196bb704bffff,4628
8919696a32bffff,6630
89196bae84bffff,2930
8919694c9b7ffff,6824
89196ba30afffff,2027
89196badaa7ffff,1658
89196bb8a07ffff,1485
89196978a0bffff,7340
