hex9,value
89196b33507ffff,8435
8919694a9dbffff,5510
8919694b10fffff,2834
89196948023ffff,3879
8919697b39bffff,7364
8919694a603ffff,4651
89196bb945bffff,5540
89196b1686fffff,8234
89196ba7473ffff,6943
89196ba8d93ffff,775
89196bab34bffff,1465
89196bb86dbffff,3128
89196ba0157ffff,888
8919694edd3ffff,5430
89196943557ffff,1263
89196bba9cfffff,7828
89196bb064bffff,2130
89196978947ffff,6388
89196961057ffff,5554
89196bbae83ffff,3704
8919694d447ffff,4511
8919694f4d3ffff,1329
89196963323ffff,6044
891969413c7ffff,133
8919696b0dbffff,7468
89196ba10bbffff,3932
89196941c27ffff,7005
89196baa477ffff,9122
8919697a903ffff,5674
89196b3368fffff,716
89196b86a9bffff,425
89196bad2d7ffff,5234
89196ba7333ffff,2198
89196b86347ffff,3652
89196ba8e4fffff,3554
89196941e13ffff,9356
89196b05c6fffff,9049
89196ba7297ffff,1732
89196ba6d77ffff,9912
89196bb6bcfffff,6394
89196949dc3ffff,9971
89196b15c2bffff,7380
89196b159a7ffff,6568
89196969967ffff,6844
89196b86eb3ffff,8748
89196b9488fffff,9546
89196949487ffff,9777
89196949963ffff,3622
89196ba665bffff,5665
89196b85d87ffff,132
8919694d1dbffff,3121
8919694d0a3ffff,7760
89196bb9c0bffff,7716
891969616a7ffff,5044
89196b32b8fffff,2896
89196baead7ffff,5395
89196bb2da7ffff,7828
8919694aacbffff,6966
89196b86883ffff,9144
89196bae92bffff,3002
8919694c3c3ffff,6810
89196ba160bffff,8643
8919694d497ffff,5967
89196ba08b3ffff,878
89196b84823ffff,6763
89196948e1bffff,7425
89196bb435bffff,5499
89196bae5d7ffff,1002
89196ba6e7bffff,8264
89196ba0bdbffff,7624
89196b84eafffff,2686
89196b86543ffff,2315
8919696144fffff,4563
89196b05dafffff,7664
8919696aa5bffff,5881
89196ba8097ffff,7145
89196bb940bffff,6718
89196bac617ffff,1872
89196ba6913ffff,2556
8919694e49bffff,7013
89196ba69c7ffff,5666
89196bbb06fffff,9910
89196b94c93ffff,9707
8919694ea43ffff,2878
89196bb6d57ffff,2546
89196969857ffff,7651
89196bb3483ffff,4310
8919682cacbffff,3107
89196b041afffff,396
89196b14a03ffff,3645
8919694c62bffff,2708
89196ba11cfffff,4539
89196942a1bffff,4563
89196940433ffff,8077
891969783abffff,2663
89196ba417bffff,8752
89196ba9043ffff,9674
8919696b00bffff,5188
8919694c94fffff,349
8919694e32bffff,2431
89196bb86afffff,6131
89196ba46abffff,9935
89196978b2bffff,5755
89196949b17ffff,1709
89196bab04bffff,9199
89196941c2fffff,6277
8919696a1cfffff,6732
8919696a3dbffff,4155
89196baaa03ffff,7052
8919694dc57ffff,5214
89196948b63ffff,8719
89196bac073ffff,6896
89196bb226fffff,1482
89196bb86d3ffff,1241
8919694f1dbffff,9116
89196ba432fffff,3615
89196bb2a53ffff,9422
89196949e03ffff,5469
89196ba16afffff,7788
8919694888bffff,3556
89196b86677ffff,7476
89196ba1087ffff,3279
89196979a63ffff,8646
89196943067ffff,832
8919696368bffff,8773
89196bb8513ffff,5534
89196ba4553ffff,3700
89196bba89bffff,4966
89196bb4237ffff,693
89196958837ffff,5605
89196ba264bffff,2134
89196ba41b3ffff,1969
8919694357bffff,2886
89196b30547ffff,7386
89196bba377ffff,8537
89196bb43abffff,4012
89196bb937bffff,2494
89196ba9957ffff,9976
89196bb927bffff,4402
8919694e30fffff,4603
89196ba26bbffff,4188
89196ba159bffff,2940
89196bb2acbffff,8656
8919696b133ffff,5264
89196bba333ffff,656
8919697934fffff,6696
89196bb3653ffff,8716
89196bb68afffff,5722
89196bb9a67ffff,1835
89196b064afffff,9317
89196ba0bbbffff,9823
89196958d2fffff,7789
89196ba284bffff,8596
8919694e8bbffff,4198
8919694e52bffff,9202
89196b84477ffff,7675
89196baa2b7ffff,3565
89196ba6227ffff,3892
89196bb9683ffff,3133
89196978d83ffff,685
89196963197ffff,8780
891fa49267bffff,5232
89196978dbbffff,9293
89196bb1487ffff,1319
89196978133ffff,3586
89196bb844bffff,6047
89196bb54cfffff,8796
89196baea13ffff,7031
89196bba88fffff,2460
89196bb9073ffff,8855
89196bada0bffff,3233
8919694038fffff,4445
891969682c3ffff,1346
89196b06073ffff,2330
89196bb1b63ffff,922
8919694e133ffff,413
89196b94dcbffff,6415
89196ba0ca7ffff,849
89196baa84bffff,8041
8919694ec5bffff,2509
89196b04567ffff,4091
89196b8edbbffff,8672
89196bbae47ffff,5086
891969431a7ffff,9566
89196b37497ffff,1929
89196ba0a37ffff,3388
89196940607ffff,5354
89196bb024bffff,4555
8919694dcd3ffff,4353
89196b859cbffff,6412
89196ba2523ffff,4982
891fa49344fffff,5817
89196baa64bffff,151
89196b85c23ffff,4214
89196bba6d3ffff,1973
8919696a6d3ffff,5412
89196bbaeb7ffff,3223
8919694e60bffff,3927
89196bab343ffff,40
89196ba292bffff,2925
89196bac4b3ffff,8952
89196ba69bbffff,6271
89196963527ffff,6546
89196949907ffff,3834
89196b8edafffff,3528
89196b85c67ffff,7280
89196b30453ffff,5977
89196bb86b7ffff,954
89196bb091bffff,3824
89196963413ffff,9090
89196948967ffff,2382
89196ba4953ffff,4901
89196ba5243ffff,1052
89196969b47ffff,3173
89196bae6a7ffff,3487
89196969c6fffff,5213
89196b30553ffff,8736
89196b84eb7ffff,6753
89196ba2bd7ffff,4892
89196969e07ffff,3250
89196b96aabffff,3477
89196ba598bffff,8993
891969684c7ffff,7780
89196b15d87ffff,4748
89196962adbffff,9936
89196bb1b53ffff,7510
89196bb5b6fffff,6893
89196b84417ffff,1731
8919694ac93ffff,2840
89196bb8e6fffff,5876
89196b04223ffff,3673
8919694d287ffff,1747
89196b85b9bffff,8542
89196b14157ffff,4472
89196ba93afffff,3018
8919694c0a7ffff,6018
89196bae9d7ffff,5188
89196b14083ffff,862
89196b1419bffff,9781
89196b8cda7ffff,5122
89196979383ffff,1068
89196bb883bffff,3637
8919694e287ffff,4529
89196bb000fffff,4277
8919694c953ffff,5840
89196bb202fffff,4901
89196bba627ffff,7580
89196bb2bc3ffff,3484
891fa4920bbffff,6184
89196baf197ffff,2011
89196b04007ffff,6657
89196b871a3ffff,8338
89196968a1bffff,4592
891969416cbffff,9200
8919694146fffff,8357
89196949833ffff,7962
89196940c03ffff,4258
8919694962fffff,5892
8919694ed4fffff,3395
89196b865d7ffff,2462
89196ba4c77ffff,9520
89196b0458bffff,7279
89196ba1c1bffff,3669
8919694d363ffff,3516
89196bb0bafffff,1891
89196ba6947ffff,7266
8919694800fffff,5382
89196bab543ffff,9296
89196bb5c0bffff,2073
89196bac0abffff,8081
89196948217ffff,8099
89196baec7bffff,1326
8919682ca13ffff,9421
89196ba5323ffff,2888
89196ba8cdbffff,8983
89196bb13afffff,5803
89196b14e97ffff,9893
89196b1466fffff,6810
89196ba2167ffff,7874
89196b0617bffff,6126
89196ba6d2fffff,2401
89196ba91b7ffff,7660
89196ba28a7ffff,1874
89196b1418bffff,397
89196bb9bdbffff,1021
89196ba0c8fffff,8832
89196bb417bffff,8472
89196b0eda7ffff,1696
89196b94ec7ffff,3705
891fa4965cbffff,3442
89196959083ffff,8598
89196bada83ffff,4714
891fa496047ffff,9779
89196bb2ab7ffff,8764
8919694de77ffff,4933
89196bb0a8fffff,4810
89196ba41afffff,5348
8919694e663ffff,4858
89196969ccbffff,4546
89196bb9d1bffff,8208
8919697817bffff,6670
8919694e963ffff,5626
89196949813ffff,3681
89196bab1cbffff,1690
89196badb13ffff,4778
89196b141c7ffff,4982
89196bb126fffff,9968
8919694c357ffff,717
89196979953ffff,3390
89196b96a4fffff,157
89196ba9947ffff,1647
89196baa6cbffff,9190
89196940317ffff,5347
89196b14977ffff,1152
89196940cc3ffff,5265
891fa493413ffff,1687
89196ba732bffff,6766
89196b14d23ffff,2985
8919697962bffff,110
89196941013ffff,3913
89196bac213ffff,3506
89196969d17ffff,297
8919695900bffff,6923
89196bae98bffff,903
89196ba10dbffff,2862
89196949007ffff,8745
89196bb29bbffff,857
89196b94a53ffff,6802
89196962a77ffff,903
8919696ac53ffff,6272
89196bb75a3ffff,551
89196ba718bffff,9254
89196ba0623ffff,8842
89196ba0083ffff,1905
89196b961dbffff,9423
89196b04517ffff,6740
89196ba23abffff,6688
89196948dc3ffff,3111
89196ba1d7bffff,3561
89196bb35b7ffff,1995
89196ba0ec7ffff,9050
89196baf64fffff,1951
8919694024fffff,6400
89196ba0057ffff,5444
89196969b77ffff,9892
89196bac147ffff,2698
89196baa053ffff,3670
89196949b9bffff,9098
8919695b207ffff,1299
8919694ed0fffff,1144
89196ba8a4fffff,6034
89196b05eabffff,9760
8919696b38fffff,6225
89196b33293ffff,7369
89196bb8e5bffff,3443
89196bb1237ffff,1678
89196bab543ffff,940
89196962223ffff,4478
8919694ee97ffff,6574
89196bb6853ffff,5685
89196ba8113ffff,1030
8919695880bffff,4565
89196bb5d2bffff,5995
8919694f573ffff,2931
891969405c3ffff,4438
89196b3648bffff,1083
8919694f4bbffff,9956
89196bb2493ffff,4953
89196b965dbffff,4111
8919694d807ffff,9418
89196948923ffff,3925
89196979213ffff,1621
89196b301b7ffff,6232
8919697889bffff,9270
89196b169abffff,9201
89196962adbffff,549
89196baa4abffff,867
89196bb2003ffff,9942
89196ba32abffff,5172
89196bb1403ffff,5435
89196959207ffff,9381
89196bb7327ffff,4637
89196bb0c33ffff,9848
89196bb9a67ffff,4639
8919694e473ffff,5240
89196949a1bffff,1076
89196baa2d7ffff,4200
89196ba302fffff,2774
89196bb728bffff,8885
89196b149c3ffff,469
8919694d2a7ffff,211
89196bb1277ffff,2923
89196bab027ffff,184
89196bb298bffff,7622
89196b16eb7ffff,5690
89196bb263bffff,6306
89196978a83ffff,1086
89196b329c7ffff,5090
89196ba542fffff,7700
89196bb2d07ffff,4860
89196b9490fffff,4899
89196ba4097ffff,7140
89196baa257ffff,2201
89196ba71bbffff,1351
89196b1642fffff,1122
89196bb431bffff,8407
89196941883ffff,4234
89196ba8cc3ffff,2335
89196bb2adbffff,9489
89196961023ffff,1450
89196b04cdbffff,4563
8919694966fffff,9791
89196ba9a37ffff,1270
89196968017ffff,1660
8919697966fffff,5228
89196ba3663ffff,8317
89196b85127ffff,7724
8919694316bffff,6187
89196948bcbffff,5746
8919697ab9bffff,5320
89196ba5077ffff,7446
89196b33053ffff,6972
89196b36693ffff,6827
89196bb6153ffff,3118
89196bba8cbffff,7786
8919694d96bffff,1787
89196baddcfffff,9521
8919694d607ffff,1036
89196979d43ffff,1873
89196bb826fffff,3108
8919696955bffff,4363
89196bb206bffff,3212
89196945357ffff,2037
891969411abffff,9475
89196940c07ffff,5262
89196978ed3ffff,5895
891969591cbffff,8098
8919694dc43ffff,2814
89196ba5597ffff,9768
89196ba83dbffff,3943
8919694d16bffff,2013
891969410a3ffff,7276
89196ba76cbffff,2555
89196bacabbffff,3049
8919694c8d3ffff,3103
89196979b5bffff,3152
89196ba6d6bffff,2224
8919696314fffff,602
89196b85c6fffff,2161
89196ba9b0bffff,7849
89196ba406bffff,3147
89196ba0483ffff,2977
89196bb0253ffff,6921
89196b96307ffff,1075
89196bb929bffff,9939
89196979dbbffff,3137
89196948843ffff,2745
89196ba95dbffff,8806
89196baddcbffff,3652
89196b86043ffff,5766
89196ba4477ffff,976
8919694eb07ffff,764
89196baa1cbffff,3040
89196b16e27ffff,5350
89196bb628fffff,4164
89196ba4d63ffff,9001
89196ba0a2bffff,266
89196b94a1bffff,5986
89196ba53cbffff,8390
89196ba014fffff,3869
89196bba1dbffff,3922
89196b3a453ffff,40
891fa496573ffff,2341
891fa49208fffff,2513
89196b1454bffff,3808
89196948197ffff,16
89196ba4497ffff,2481
89196ba6823ffff,2994
89196958d77ffff,2529
8919696161bffff,3627
89196bb8663ffff,3291
89196941e93ffff,3202
89196baaac3ffff,5350
8919696068bffff,4842
89196bb0bb7ffff,891
89196bb726bffff,5230
891969405c7ffff,200
8919696820bffff,3362
89196bac033ffff,9957
89196bb1847ffff,4754
89196ba348bffff,2020
89196b04ad3ffff,5166
89196ba12cbffff,2550
89196bba5cbffff,6847
8919697b3a7ffff,144
891969692d3ffff,7411
8919694068bffff,611
8919696b223ffff,2802
89196ba1d77ffff,815
89196bb2b7bffff,8337
891969795cfffff,625
891969480afffff,462
89196bb0a77ffff,692
89196b8457bffff,8393
89196b1680fffff,109
89196940053ffff,7182
89196b041b3ffff,2538
89196958bb7ffff,1614
89196ba95bbffff,7213
8919696aec7ffff,2633
89196b16d53ffff,3987
89196ba14b7ffff,3842
89196bb2c73ffff,327
891969611b3ffff,5513
89196b864b3ffff,7185
89196bac45bffff,6445
89196bbaebbffff,7350
89196baeab3ffff,7331
89196969db7ffff,871
8919694ecafffff,9686
89196b9604bffff,1514
8919694f603ffff,3376
89196979b73ffff,7218
89196b15137ffff,5241
89196bb59a3ffff,2116
89196ba0563ffff,8581
89196bba477ffff,6771
89196bb6e87ffff,357
89196bb70a7ffff,3354
89196b3b4a7ffff,434
89196ba18abffff,9245
89196ba2d03ffff,978
89196978d27ffff,7428
8919694a817ffff,7727
89196ba6ad3ffff,7679
89196941abbffff,8322
8919696b417ffff,6013
89196baa8cfffff,8485
89196b84d0bffff,2269
89196bb6003ffff,4344
89196959a8bffff,4303
89196ba8e3bffff,5951
8919694aabbffff,452
8919694d967ffff,5836
89196ba12c7ffff,6268
8919694e45bffff,6601
89196bab397ffff,982
89196b94dd3ffff,1703
891969780cbffff,9127
8919696a27bffff,115
89196bb216bffff,5343
89196bb06c7ffff,4383
891969691cbffff,9121
89196bac293ffff,7969
89196bb2033ffff,3914
89196bb2c3bffff,869
89196b360b3ffff,5546
8919694acc3ffff,6269
89196ba2517ffff,2228
89196ba9cb7ffff,7850
8919697999bffff,9750
8919695996fffff,1658
89196969c5bffff,2969
89196968043ffff,1730
89196978bd3ffff,4510
89196bb8277ffff,8291
89196b85e57ffff,532
89196ba423bffff,1451
89196bb1553ffff,9595
89196ba3097ffff,6794
89196ba702bffff,6046
8919694ee5bffff,6924
89196bb8e93ffff,4418
89196979483ffff,3725
89196b335b7ffff,9482
89196ba81b7ffff,2781
89196b16e43ffff,3179
89196bba99bffff,1400
89196b84e3bffff,2993
89196bb93dbffff,1883
89196945b73ffff,8945
89196b859dbffff,5116
89196ba8b07ffff,6491
89196b86b13ffff,451
89196ba3473ffff,4073
89196ba18d3ffff,5315
89196b94e63ffff,5283
8919694cb03ffff,9695
89196b14443ffff,7297
89196b8586bffff,5033
89196948c4fffff,3206
89196b96d03ffff,3949
8919694d0dbffff,4812
89196b3008fffff,2515
89196b84dbbffff,1500
89196b14a6fffff,4920
8919694e0cbffff,9603
8919695937bffff,4612
89196ba9d27ffff,1979
89196b32813ffff,9396
89196b04c07ffff,9702
89196baeb6bffff,1225
8919694d28fffff,5108
89196b365a3ffff,3898
8919695902fffff,632
89196bbb297ffff,5769
891969796b7ffff,1763
89196bb9d6fffff,6202
89196bb8b4fffff,4682
89196bb60afffff,1352
891969499bbffff,2987
89196bb8473ffff,6933
8919694c803ffff,9173
89196b96b07ffff,4688
89196b32c43ffff,5470
89196b84283ffff,6121
8919694900fffff,3259
89196b841bbffff,4650
89196bb2ba7ffff,7271
89196ba5a7bffff,9177
89196b045a3ffff,7370
89196bac113ffff,1272
89196bbb243ffff,3276
89196b94dc7ffff,5492
89196b84c0bffff,8501
8919697b42fffff,1970
89196bbaa83ffff,701
89196baa083ffff,9522
89196ba7257ffff,1678
89196b84383ffff,2582
89196b33573ffff,2839
8919697aa3bffff,7798
89196b86613ffff,4307
89196948913ffff,632
89196b1431bffff,3056
8919694e937ffff,97
89196b0592fffff,8063
8919694d613ffff,1146
89196bb3317ffff,1849
89196bb6ca7ffff,5574
89196ba41d7ffff,8567
89196b94d7bffff,4709
89196bb99b3ffff,7879
89196b05c4fffff,3235
89196bb3613ffff,2730
89196bbb6d3ffff,4898
89196bb8cd3ffff,8214
891969682a3ffff,3989
8919697b0d3ffff,9477
89196b86a5bffff,3844
89196969c97ffff,8004
8919694cc17ffff,6595
891969403c3ffff,1091
89196bb452bffff,9629
89196bb2043ffff,7043
89196ba8a17ffff,3551
8919696158fffff,2361
89196b94423ffff,9261
89196941357ffff,9526
89196bb09d3ffff,6110
89196b86303ffff,323
89196945b17ffff,698
89196b14c2bffff,2351
89196bb70dbffff,4583
89196bb0267ffff,739
89196bb2873ffff,9840
8919696a4cfffff,7504
89196ba8523ffff,5592
89196b32da7ffff,3954
8919697b267ffff,4518
89196bbb4cbffff,2728
89196978887ffff,4610
89196bb54d3ffff,5529
89196bb6d37ffff,6791
8919694043bffff,7048
89196bb5543ffff,662
89196ba0bc7ffff,4901
89196ba6567ffff,7422
89196b14473ffff,4078
89196b14337ffff,5052
89196bba0cfffff,1842
89196b0690bffff,3436
89196b84edbffff,3407
89196ba1d7bffff,9195
8919694d1d3ffff,9214
89196bb0567ffff,5834
891fa4935cfffff,3694
89196bb1a3bffff,1816
89196b160d3ffff,8296
891969431a7ffff,7382
89196b85807ffff,7450
89196ba6d9bffff,9479
8919694d8d7ffff,5791
89196bae82bffff,1637
89196b0602fffff,9344
89196baeb2bffff,5942
89196baad73ffff,3584
89196949d1bffff,1922
8919697a833ffff,2441
89196bb55cfffff,3610
89196b96d23ffff,4345
891969616b3ffff,7244
8919696a20bffff,70
89196baf1dbffff,211
89196ba15c3ffff,3905
89196bb2e33ffff,5069
891fa496cafffff,7109
89196bbb013ffff,6244
8919694ae7bffff,366
89196b9457bffff,5023
89196b86dc3ffff,4470
8919694c66fffff,2146
89196bb86b7ffff,9249
89196bad817ffff,8058
89196b94c87ffff,3197
89196bad453ffff,5350
89196bb9253ffff,7563
89196b0e987ffff,5666
8919694917bffff,9724
89196b06dc7ffff,4029
8919696a44bffff,2509
89196b325a3ffff,359
891969414cbffff,883
89196ba8613ffff,3262
89196b14e83ffff,1927
89196ba9957ffff,7376
891969636afffff,3844
8919694a383ffff,1277
89196ba922bffff,5295
8919696adc3ffff,3623
89196ba1e7bffff,2235
89196b948c3ffff,2737
8919694b6afffff,4134
8919694160bffff,572
89196942b1bffff,840
89196bb818fffff,7127
89196ba4173ffff,2423
89196baed43ffff,7615
89196979ed3ffff,5496
8919696b1bbffff,972
8919696ac83ffff,2403
89196baa06fffff,732
89196b9413bffff,2052
89196bb11a3ffff,6077
8919694c03bffff,4970
89196979e07ffff,2768
8919682d9afffff,5289
89196949a07ffff,2230
891969692dbffff,5460
89196ba946bffff,880
89196bada67ffff,3813
8919696a393ffff,9688
89196948967ffff,8545
89196961647ffff,6948
891969680d3ffff,6087
89196959667ffff,3706
89196b9411bffff,1413
89196baf1b7ffff,122
89196b061cfffff,2828
89196ba748fffff,3830
89196979e2fffff,7419
89196b8ebafffff,43
89196b169d3ffff,5073
89196bb82abffff,3564
89196b84057ffff,4687
8919694c2a3ffff,1322
8919694c033ffff,914
8919694f577ffff,93
89196bb68afffff,142
89196bb64a7ffff,2843
89196bb8c53ffff,9337
89196948583ffff,371
891fa49644bffff,1484
89196bbb4abffff,2970
89196bb6467ffff,3153
89196ba08a3ffff,9062
891969785d3ffff,8156
89196ba1407ffff,5053
89196ba636fffff,641
8919695b3cfffff,7073
89196bb5283ffff,6358
89196b3355bffff,4786
89196ba517bffff,5643
8919696a6bbffff,8102
8919694e97bffff,7614
8919697ac3bffff,2700
89196ba62a3ffff,6518
89196b9602bffff,3169
8919696b183ffff,3607
891969485dbffff,656
89196ba6a93ffff,8647
89196b14697ffff,1011
89196b941abffff,1985
89196ba06a3ffff,4754
8919696a177ffff,1738
89196941333ffff,6830
89196b94e0bffff,5648
8919694d657ffff,4938
89196bb952fffff,928
89196b961afffff,8507
89196948987ffff,2124
89196ba0237ffff,2417
89196ba0373ffff,7142
89196948343ffff,6278
89196bb6b8fffff,8284
89196b041bbffff,8851
89196baf0d3ffff,9066
89196b9596fffff,7004
89196b305cfffff,3018
89196baf133ffff,4998
8919694b487ffff,1186
89196b063b3ffff,7635
89196959a37ffff,3938
89196b96a63ffff,2358
8919694a357ffff,4944
89196ba659bffff,1134
8919694e68bffff,2149
89196b06aa3ffff,3475
89196ba898bffff,6508
89196b86ca7ffff,1836
89196bba29bffff,6719
89196ba738fffff,9895
89196b8592fffff,3225
89196bb4ddbffff,539
89196baadcbffff,6731
89196ba4987ffff,9289
89196b06b6fffff,3833
89196b06097ffff,2408
8919696364fffff,1137
8919694b32fffff,4207
89196b32027ffff,479
891969792cbffff,683
89196b06a1bffff,4107
8919697a36fffff,9437
89196ba4ac7ffff,6382
89196b06387ffff,2153
89196b9480bffff,9367
8919694306fffff,1869
8919694c66fffff,4521
8919697aabbffff,1506
89196949c87ffff,3068
891969591dbffff,4521
8919694ee6fffff,9168
89196948bcfffff,1656
89196b84437ffff,7022
89196941a4fffff,1705
89196ba0283ffff,7936
891969488cbffff,5523
89196bb7053ffff,852
89196ba3653ffff,9849
89196960647ffff,3831
89196baca73ffff,8368
89196b04eb3ffff,8200
89196b85bb7ffff,9111
89196ba75d7ffff,5651
89196bacecfffff,4849
8919694012bffff,6622
89196bad697ffff,9096
89196958b63ffff,2111
89196bb85bbffff,7090
8919694e167ffff,3344
89196ba184bffff,3079
89196ba0127ffff,845
891969496afffff,1672
89196ba0883ffff,2307
8919696ac9bffff,5502
89196b14dafffff,4566
89196ba5ca3ffff,4045
89196ba3577ffff,5510
89196b84c7bffff,2878
89196b162c7ffff,2195
89196b869afffff,965
8919694a6d3ffff,2461
89196bb2babffff,8889
891969690abffff,5796
89196bb1583ffff,9273
89196bae5a7ffff,1312
8919697b1a7ffff,9408
89196bb344fffff,9604
8919697908bffff,4462
89196bb891bffff,8839
89196bb9ebbffff,6664
8919697a9abffff,2724
89196bba497ffff,5355
89196969cabffff,6864
8919694db17ffff,3149
89196bb533bffff,1904
89196bb892bffff,5144
8919696b537ffff,3173
89196bba917ffff,3732
8919696a07bffff,1893
8919694c80bffff,9982
89196ba8e4bffff,8747
89196b364cfffff,4326
89196bac813ffff,4563
8919694dc37ffff,6808
89196941acfffff,6153
89196baa0a7ffff,132
89196978d83ffff,6972
8919694da27ffff,621
89196969a8fffff,5040
8919696a237ffff,9651
89196b84583ffff,7856
89196ba0c93ffff,8619
89196ba6e63ffff,1602
89196b06d5bffff,709
89196ba51afffff,2853
89196b84c63ffff,9383
89196bba4afffff,3863
89196949107ffff,8453
8919694a24bffff,7128
89196b8645bffff,8618
89196bacdabffff,4693
8919695895bffff,3948
89196949acbffff,6973
89196bb5423ffff,5314
891969615c7ffff,8290
89196bb9337ffff,648
89196baf207ffff,6473
89196bb267bffff,2222
89196bb73dbffff,5829
891fa497487ffff,2602
89196b8edb7ffff,1095
89196ba266fffff,210
891969604dbffff,2718
89196ba11abffff,3819
8919694a9a7ffff,4285
89196b1690fffff,5488
89196b9618bffff,9152
8919696b0b7ffff,857
89196b06b63ffff,2277
8919694916fffff,1047
8919696267bffff,2992
89196b86943ffff,3033
89196ba1ea7ffff,4065
8919696a353ffff,4060
89196bb91cfffff,6385
89196b960bbffff,2964
89196969cbbffff,7690
8919694e5afffff,1330
89196ba4407ffff,75
89196bb722fffff,242
89196ba011bffff,2685
89196ba29b3ffff,9682
891969600bbffff,9632
89196bb9b8fffff,2223
8919694f007ffff,6450
89196b14837ffff,3540
8919694111bffff,3855
89196bb9cc7ffff,1928
89196bbb51bffff,9217
89196baab6bffff,6082
8919694a567ffff,9366
8919694a673ffff,3387
8919694dbcbffff,113
89196bb41cfffff,7313
89196b15c73ffff,5625
89196b941cfffff,8204
89196ba9277ffff,7413
89196b85cdbffff,5501
89196ba8807ffff,5071
89196b041b3ffff,5128
89196b86097ffff,3939
89196baebc3ffff,1692
89196ba5067ffff,3209
891969790dbffff,512
89196baae83ffff,4690
89196ba1d8fffff,1914
8919694c38fffff,4725
89196949edbffff,1271
89196baf5dbffff,2864
89196bb0e03ffff,6334
89196baa877ffff,4121
89196978697ffff,215
89196ba8ba7ffff,2861
89196ba584fffff,9674
89196b36403ffff,1581
89196b84823ffff,4440
89196bb42cbffff,4173
891969589d3ffff,9286
89196bb33a3ffff,2784
8919697834bffff,559
89196bba89bffff,5741
89196bb086fffff,8299
8919694e6cfffff,5427
89196bb4bcfffff,7509
891969402bbffff,3097
89196bb8247ffff,8742
89196ba5423ffff,8074
89196ba6e6fffff,3221
89196b84ccbffff,6721
89196bba6a7ffff,5937
89196b16d4bffff,6226
89196bb182fffff,3081
89196b05a37ffff,9230
89196bb0eafffff,6278
89196b32ebbffff,5835
8919694eb57ffff,8312
891969610c7ffff,4708
8919694c33bffff,3151
89196ba4207ffff,7389
89196b8512bffff,5908
8919694c573ffff,568
8919694037bffff,8948
89196959503ffff,7889
8919696b0abffff,2679
89196bad00fffff,8342
89196bb190bffff,1417
89196bb9c67ffff,1110
89196bac86fffff,4812
89196ba1697ffff,8478
8919694b0abffff,3880
89196bb122fffff,8188
89196ba305bffff,8822
89196ba5617ffff,9650
89196963537ffff,9030
89196bb4d13ffff,6123
89196968e67ffff,6406
89196b0407bffff,6938
89196940467ffff,9290
89196bb901bffff,990
89196940edbffff,3176
89196b06d9bffff,3937
89196baec4bffff,4859
89196b05a27ffff,8192
89196bbaa1bffff,9166
89196bb5653ffff,6895
89196b8c907ffff,1070
89196b84453ffff,3184
89196b8c9bbffff,5876
89196bb521bffff,7106
89196969967ffff,3431
89196bb2967ffff,7333
89196979c67ffff,6096
8919694b1c7ffff,9897
8919694d243ffff,4051
8919682ca1bffff,5655
8919697abcfffff,8060
89196940637ffff,2993
8919694adb7ffff,2276
89196b042c7ffff,7107
89196b04c1bffff,1509
8919694281bffff,7844
89196bab11bffff,9117
89196b84e97ffff,9924
89196bb8e1bffff,6435
89196b16903ffff,5630
89196bb258fffff,7874
89196b304cbffff,835
89196ba9ccfffff,1651
89196bb11d3ffff,5828
89196ba2373ffff,3984
89196b15dd7ffff,2981
89196b0692bffff,9433
89196b86e63ffff,6468
89196949ddbffff,9015
89196ba5ed3ffff,2583
89196bb3323ffff,5286
89196ba65b3ffff,5960
89196978ba7ffff,9562
89196bb2ec7ffff,2210
89196ba84bbffff,2986
8919682c82fffff,3983
8919694e1d3ffff,4685
89196ba58abffff,710
89196b14c9bffff,4944
89196b05833ffff,6184
89196b96a53ffff,4403
89196948e1bffff,9302
89196ba4937ffff,2565
89196b96ab7ffff,5496
8919694f3b3ffff,8087
89196bb8363ffff,1235
89196b869c3ffff,5785
891969783afffff,8079
89196ba2ea7ffff,7470
89196b3a607ffff,3220
89196ba5587ffff,3907
89196ba2e73ffff,8570
89196959637ffff,2116
89196bb6b53ffff,7414
89196ba4063ffff,3216
89196ba4327ffff,5151
89196bb46d7ffff,4040
89196b86b2bffff,3204
89196942b83ffff,8239
89196ba643bffff,4276
89196bb52afffff,9000
89196ba318bffff,8145
89196b16a6fffff,8079
89196979cabffff,1493
8919696ac07ffff,6676
89196ba0357ffff,2518
89196bb9d2fffff,9683
89196bbb513ffff,9175
89196bacad7ffff,6901
89196baf20fffff,5240
89196949cafffff,979
89196bba6cbffff,1010
8919694aecfffff,4353
89196ba83cbffff,1793
89196ba2967ffff,529
8919696b243ffff,8385
89196bb458bffff,5968
8919696ae77ffff,5700
89196b05e23ffff,2151
8919694c1cbffff,8433
89196b84367ffff,5061
89196b041a7ffff,4425
89196bb8507ffff,9792
89196b04e8fffff,2867
8919694b567ffff,3397
89196bae417ffff,4087
89196b85e07ffff,9650
8919696266bffff,2148
89196978823ffff,3896
89196baadbbffff,7114
89196969943ffff,4673
8919694b11bffff,622
8919694c073ffff,1788
8919694a3d3ffff,7765
89196ba86c7ffff,4727
8919694a02bffff,1132
89196b85b93ffff,4178
8919696b4a7ffff,3066
89196baac8fffff,1543
89196bb435bffff,367
